customer_id,store_id,first_name,last_name,email,address_id,active,create_date,last_update,full_name,customer_status,email_domain
478,1,LEWIS,LYMAN,LEWIS.LYMAN@sakilacustomer.org,483,1,14-02-2006 22:04,15-02-2006 04:57,LEWIS LYMAN,Active,sakilacustomer.org
479,1,ZACHARY,HITE,ZACHARY.HITE@sakilacustomer.org,484,1,14-02-2006 22:04,15-02-2006 04:57,ZACHARY HITE,Active,sakilacustomer.org
480,1,COREY,HAUSER,COREY.HAUSER@sakilacustomer.org,485,1,14-02-2006 22:04,15-02-2006 04:57,COREY HAUSER,Active,sakilacustomer.org
481,1,HERMAN,DEVORE,HERMAN.DEVORE@sakilacustomer.org,486,1,14-02-2006 22:04,15-02-2006 04:57,HERMAN DEVORE,Active,sakilacustomer.org
482,1,MAURICE,CRAWLEY,MAURICE.CRAWLEY@sakilacustomer.org,487,0,14-02-2006 22:04,15-02-2006 04:57,MAURICE CRAWLEY,Inactive,sakilacustomer.org
483,2,VERNON,CHAPA,VERNON.CHAPA@sakilacustomer.org,488,1,14-02-2006 22:04,15-02-2006 04:57,VERNON CHAPA,Active,sakilacustomer.org
484,1,ROBERTO,VU,ROBERTO.VU@sakilacustomer.org,489,1,14-02-2006 22:04,15-02-2006 04:57,ROBERTO VU,Active,sakilacustomer.org
485,1,CLYDE,TOBIAS,CLYDE.TOBIAS@sakilacustomer.org,490,1,14-02-2006 22:04,15-02-2006 04:57,CLYDE TOBIAS,Active,sakilacustomer.org
486,1,GLEN,TALBERT,GLEN.TALBERT@sakilacustomer.org,491,1,14-02-2006 22:04,15-02-2006 04:57,GLEN TALBERT,Active,sakilacustomer.org
487,2,HECTOR,POINDEXTER,HECTOR.POINDEXTER@sakilacustomer.org,492,1,14-02-2006 22:04,15-02-2006 04:57,HECTOR POINDEXTER,Active,sakilacustomer.org
488,2,SHANE,MILLARD,SHANE.MILLARD@sakilacustomer.org,493,1,14-02-2006 22:04,15-02-2006 04:57,SHANE MILLARD,Active,sakilacustomer.org
489,1,RICARDO,MEADOR,RICARDO.MEADOR@sakilacustomer.org,494,1,14-02-2006 22:04,15-02-2006 04:57,RICARDO MEADOR,Active,sakilacustomer.org
490,1,SAM,MCDUFFIE,SAM.MCDUFFIE@sakilacustomer.org,495,1,14-02-2006 22:04,15-02-2006 04:57,SAM MCDUFFIE,Active,sakilacustomer.org
491,2,RICK,MATTOX,RICK.MATTOX@sakilacustomer.org,496,1,14-02-2006 22:04,15-02-2006 04:57,RICK MATTOX,Active,sakilacustomer.org
492,2,LESTER,KRAUS,LESTER.KRAUS@sakilacustomer.org,497,1,14-02-2006 22:04,15-02-2006 04:57,LESTER KRAUS,Active,sakilacustomer.org
493,1,BRENT,HARKINS,BRENT.HARKINS@sakilacustomer.org,498,1,14-02-2006 22:04,15-02-2006 04:57,BRENT HARKINS,Active,sakilacustomer.org
494,2,RAMON,CHOATE,RAMON.CHOATE@sakilacustomer.org,499,1,14-02-2006 22:04,15-02-2006 04:57,RAMON CHOATE,Active,sakilacustomer.org
495,2,CHARLIE,BESS,CHARLIE.BESS@sakilacustomer.org,500,1,14-02-2006 22:04,15-02-2006 04:57,CHARLIE BESS,Active,sakilacustomer.org
496,2,TYLER,WREN,TYLER.WREN@sakilacustomer.org,501,1,14-02-2006 22:04,15-02-2006 04:57,TYLER WREN,Active,sakilacustomer.org
497,2,GILBERT,SLEDGE,GILBERT.SLEDGE@sakilacustomer.org,502,1,14-02-2006 22:04,15-02-2006 04:57,GILBERT SLEDGE,Active,sakilacustomer.org
498,1,GENE,SANBORN,GENE.SANBORN@sakilacustomer.org,503,1,14-02-2006 22:04,15-02-2006 04:57,GENE SANBORN,Active,sakilacustomer.org
499,2,MARC,OUTLAW,MARC.OUTLAW@sakilacustomer.org,504,1,14-02-2006 22:04,15-02-2006 04:57,MARC OUTLAW,Active,sakilacustomer.org
500,1,REGINALD,KINDER,REGINALD.KINDER@sakilacustomer.org,505,1,14-02-2006 22:04,15-02-2006 04:57,REGINALD KINDER,Active,sakilacustomer.org
501,1,RUBEN,GEARY,RUBEN.GEARY@sakilacustomer.org,506,1,14-02-2006 22:04,15-02-2006 04:57,RUBEN GEARY,Active,sakilacustomer.org
502,1,BRETT,CORNWELL,BRETT.CORNWELL@sakilacustomer.org,507,1,14-02-2006 22:04,15-02-2006 04:57,BRETT CORNWELL,Active,sakilacustomer.org
503,1,ANGEL,BARCLAY,ANGEL.BARCLAY@sakilacustomer.org,508,1,14-02-2006 22:04,15-02-2006 04:57,ANGEL BARCLAY,Active,sakilacustomer.org
504,1,NATHANIEL,ADAM,NATHANIEL.ADAM@sakilacustomer.org,509,1,14-02-2006 22:04,15-02-2006 04:57,NATHANIEL ADAM,Active,sakilacustomer.org
505,1,RAFAEL,ABNEY,RAFAEL.ABNEY@sakilacustomer.org,510,1,14-02-2006 22:04,15-02-2006 04:57,RAFAEL ABNEY,Active,sakilacustomer.org
506,2,LESLIE,SEWARD,LESLIE.SEWARD@sakilacustomer.org,511,1,14-02-2006 22:04,15-02-2006 04:57,LESLIE SEWARD,Active,sakilacustomer.org
507,2,EDGAR,RHOADS,EDGAR.RHOADS@sakilacustomer.org,512,1,14-02-2006 22:04,15-02-2006 04:57,EDGAR RHOADS,Active,sakilacustomer.org
508,2,MILTON,HOWLAND,MILTON.HOWLAND@sakilacustomer.org,513,1,14-02-2006 22:04,15-02-2006 04:57,MILTON HOWLAND,Active,sakilacustomer.org
509,1,RAUL,FORTIER,RAUL.FORTIER@sakilacustomer.org,514,1,14-02-2006 22:04,15-02-2006 04:57,RAUL FORTIER,Active,sakilacustomer.org
510,2,BEN,EASTER,BEN.EASTER@sakilacustomer.org,515,0,14-02-2006 22:04,15-02-2006 04:57,BEN EASTER,Inactive,sakilacustomer.org
511,1,CHESTER,BENNER,CHESTER.BENNER@sakilacustomer.org,516,1,14-02-2006 22:04,15-02-2006 04:57,CHESTER BENNER,Active,sakilacustomer.org
512,1,CECIL,VINES,CECIL.VINES@sakilacustomer.org,517,1,14-02-2006 22:04,15-02-2006 04:57,CECIL VINES,Active,sakilacustomer.org
513,2,DUANE,TUBBS,DUANE.TUBBS@sakilacustomer.org,519,1,14-02-2006 22:04,15-02-2006 04:57,DUANE TUBBS,Active,sakilacustomer.org
514,2,FRANKLIN,TROUTMAN,FRANKLIN.TROUTMAN@sakilacustomer.org,520,1,14-02-2006 22:04,15-02-2006 04:57,FRANKLIN TROUTMAN,Active,sakilacustomer.org
515,1,ANDRE,RAPP,ANDRE.RAPP@sakilacustomer.org,521,1,14-02-2006 22:04,15-02-2006 04:57,ANDRE RAPP,Active,sakilacustomer.org
516,2,ELMER,NOE,ELMER.NOE@sakilacustomer.org,522,1,14-02-2006 22:04,15-02-2006 04:57,ELMER NOE,Active,sakilacustomer.org
517,2,BRAD,MCCURDY,BRAD.MCCURDY@sakilacustomer.org,523,1,14-02-2006 22:04,15-02-2006 04:57,BRAD MCCURDY,Active,sakilacustomer.org
518,1,GABRIEL,HARDER,GABRIEL.HARDER@sakilacustomer.org,524,1,14-02-2006 22:04,15-02-2006 04:57,GABRIEL HARDER,Active,sakilacustomer.org
519,2,RON,DELUCA,RON.DELUCA@sakilacustomer.org,525,1,14-02-2006 22:04,15-02-2006 04:57,RON DELUCA,Active,sakilacustomer.org
520,2,MITCHELL,WESTMORELAND,MITCHELL.WESTMORELAND@sakilacustomer.org,526,1,14-02-2006 22:04,15-02-2006 04:57,MITCHELL WESTMORELAND,Active,sakilacustomer.org
521,2,ROLAND,SOUTH,ROLAND.SOUTH@sakilacustomer.org,527,1,14-02-2006 22:04,15-02-2006 04:57,ROLAND SOUTH,Active,sakilacustomer.org
522,2,ARNOLD,HAVENS,ARNOLD.HAVENS@sakilacustomer.org,528,1,14-02-2006 22:04,15-02-2006 04:57,ARNOLD HAVENS,Active,sakilacustomer.org
523,1,HARVEY,GUAJARDO,HARVEY.GUAJARDO@sakilacustomer.org,529,1,14-02-2006 22:04,15-02-2006 04:57,HARVEY GUAJARDO,Active,sakilacustomer.org
524,1,JARED,ELY,JARED.ELY@sakilacustomer.org,530,1,14-02-2006 22:04,15-02-2006 04:57,JARED ELY,Active,sakilacustomer.org
525,2,ADRIAN,CLARY,ADRIAN.CLARY@sakilacustomer.org,531,1,14-02-2006 22:04,15-02-2006 04:57,ADRIAN CLARY,Active,sakilacustomer.org
526,2,KARL,SEAL,KARL.SEAL@sakilacustomer.org,532,1,14-02-2006 22:04,15-02-2006 04:57,KARL SEAL,Active,sakilacustomer.org
527,1,CORY,MEEHAN,CORY.MEEHAN@sakilacustomer.org,533,1,14-02-2006 22:04,15-02-2006 04:57,CORY MEEHAN,Active,sakilacustomer.org
528,1,CLAUDE,HERZOG,CLAUDE.HERZOG@sakilacustomer.org,534,1,14-02-2006 22:04,15-02-2006 04:57,CLAUDE HERZOG,Active,sakilacustomer.org
529,2,ERIK,GUILLEN,ERIK.GUILLEN@sakilacustomer.org,535,1,14-02-2006 22:04,15-02-2006 04:57,ERIK GUILLEN,Active,sakilacustomer.org
530,2,DARRYL,ASHCRAFT,DARRYL.ASHCRAFT@sakilacustomer.org,536,1,14-02-2006 22:04,15-02-2006 04:57,DARRYL ASHCRAFT,Active,sakilacustomer.org
531,2,JAMIE,WAUGH,JAMIE.WAUGH@sakilacustomer.org,537,1,14-02-2006 22:04,15-02-2006 04:57,JAMIE WAUGH,Active,sakilacustomer.org
532,2,NEIL,RENNER,NEIL.RENNER@sakilacustomer.org,538,1,14-02-2006 22:04,15-02-2006 04:57,NEIL RENNER,Active,sakilacustomer.org
533,1,JESSIE,MILAM,JESSIE.MILAM@sakilacustomer.org,539,1,14-02-2006 22:04,15-02-2006 04:57,JESSIE MILAM,Active,sakilacustomer.org
534,1,CHRISTIAN,JUNG,CHRISTIAN.JUNG@sakilacustomer.org,540,0,14-02-2006 22:04,15-02-2006 04:57,CHRISTIAN JUNG,Inactive,sakilacustomer.org
535,1,JAVIER,ELROD,JAVIER.ELROD@sakilacustomer.org,541,1,14-02-2006 22:04,15-02-2006 04:57,JAVIER ELROD,Active,sakilacustomer.org
536,2,FERNANDO,CHURCHILL,FERNANDO.CHURCHILL@sakilacustomer.org,542,1,14-02-2006 22:04,15-02-2006 04:57,FERNANDO CHURCHILL,Active,sakilacustomer.org
537,2,CLINTON,BUFORD,CLINTON.BUFORD@sakilacustomer.org,543,1,14-02-2006 22:04,15-02-2006 04:57,CLINTON BUFORD,Active,sakilacustomer.org
538,2,TED,BREAUX,TED.BREAUX@sakilacustomer.org,544,1,14-02-2006 22:04,15-02-2006 04:57,TED BREAUX,Active,sakilacustomer.org
539,1,MATHEW,BOLIN,MATHEW.BOLIN@sakilacustomer.org,545,1,14-02-2006 22:04,15-02-2006 04:57,MATHEW BOLIN,Active,sakilacustomer.org
540,1,TYRONE,ASHER,TYRONE.ASHER@sakilacustomer.org,546,1,14-02-2006 22:04,15-02-2006 04:57,TYRONE ASHER,Active,sakilacustomer.org
541,2,DARREN,WINDHAM,DARREN.WINDHAM@sakilacustomer.org,547,1,14-02-2006 22:04,15-02-2006 04:57,DARREN WINDHAM,Active,sakilacustomer.org
542,2,LONNIE,TIRADO,LONNIE.TIRADO@sakilacustomer.org,548,1,14-02-2006 22:04,15-02-2006 04:57,LONNIE TIRADO,Active,sakilacustomer.org
543,1,LANCE,PEMBERTON,LANCE.PEMBERTON@sakilacustomer.org,549,1,14-02-2006 22:04,15-02-2006 04:57,LANCE PEMBERTON,Active,sakilacustomer.org
544,2,CODY,NOLEN,CODY.NOLEN@sakilacustomer.org,550,1,14-02-2006 22:04,15-02-2006 04:57,CODY NOLEN,Active,sakilacustomer.org
545,2,JULIO,NOLAND,JULIO.NOLAND@sakilacustomer.org,551,1,14-02-2006 22:04,15-02-2006 04:57,JULIO NOLAND,Active,sakilacustomer.org
546,1,KELLY,KNOTT,KELLY.KNOTT@sakilacustomer.org,552,1,14-02-2006 22:04,15-02-2006 04:57,KELLY KNOTT,Active,sakilacustomer.org
547,1,KURT,EMMONS,KURT.EMMONS@sakilacustomer.org,553,1,14-02-2006 22:04,15-02-2006 04:57,KURT EMMONS,Active,sakilacustomer.org
548,1,ALLAN,CORNISH,ALLAN.CORNISH@sakilacustomer.org,554,1,14-02-2006 22:04,15-02-2006 04:57,ALLAN CORNISH,Active,sakilacustomer.org
549,1,NELSON,CHRISTENSON,NELSON.CHRISTENSON@sakilacustomer.org,555,1,14-02-2006 22:04,15-02-2006 04:57,NELSON CHRISTENSON,Active,sakilacustomer.org
550,2,GUY,BROWNLEE,GUY.BROWNLEE@sakilacustomer.org,556,1,14-02-2006 22:04,15-02-2006 04:57,GUY BROWNLEE,Active,sakilacustomer.org
551,2,CLAYTON,BARBEE,CLAYTON.BARBEE@sakilacustomer.org,557,1,14-02-2006 22:04,15-02-2006 04:57,CLAYTON BARBEE,Active,sakilacustomer.org
552,2,HUGH,WALDROP,HUGH.WALDROP@sakilacustomer.org,558,1,14-02-2006 22:04,15-02-2006 04:57,HUGH WALDROP,Active,sakilacustomer.org
553,1,MAX,PITT,MAX.PITT@sakilacustomer.org,559,1,14-02-2006 22:04,15-02-2006 04:57,MAX PITT,Active,sakilacustomer.org
554,1,DWAYNE,OLVERA,DWAYNE.OLVERA@sakilacustomer.org,560,1,14-02-2006 22:04,15-02-2006 04:57,DWAYNE OLVERA,Active,sakilacustomer.org
555,1,DWIGHT,LOMBARDI,DWIGHT.LOMBARDI@sakilacustomer.org,561,1,14-02-2006 22:04,15-02-2006 04:57,DWIGHT LOMBARDI,Active,sakilacustomer.org
556,2,ARMANDO,GRUBER,ARMANDO.GRUBER@sakilacustomer.org,562,1,14-02-2006 22:04,15-02-2006 04:57,ARMANDO GRUBER,Active,sakilacustomer.org
557,1,FELIX,GAFFNEY,FELIX.GAFFNEY@sakilacustomer.org,563,1,14-02-2006 22:04,15-02-2006 04:57,FELIX GAFFNEY,Active,sakilacustomer.org
558,1,JIMMIE,EGGLESTON,JIMMIE.EGGLESTON@sakilacustomer.org,564,0,14-02-2006 22:04,15-02-2006 04:57,JIMMIE EGGLESTON,Inactive,sakilacustomer.org
559,2,EVERETT,BANDA,EVERETT.BANDA@sakilacustomer.org,565,1,14-02-2006 22:04,15-02-2006 04:57,EVERETT BANDA,Active,sakilacustomer.org
560,1,JORDAN,ARCHULETA,JORDAN.ARCHULETA@sakilacustomer.org,566,1,14-02-2006 22:04,15-02-2006 04:57,JORDAN ARCHULETA,Active,sakilacustomer.org
561,2,IAN,STILL,IAN.STILL@sakilacustomer.org,567,1,14-02-2006 22:04,15-02-2006 04:57,IAN STILL,Active,sakilacustomer.org
562,1,WALLACE,SLONE,WALLACE.SLONE@sakilacustomer.org,568,1,14-02-2006 22:04,15-02-2006 04:57,WALLACE SLONE,Active,sakilacustomer.org
563,2,KEN,PREWITT,KEN.PREWITT@sakilacustomer.org,569,1,14-02-2006 22:04,15-02-2006 04:57,KEN PREWITT,Active,sakilacustomer.org
564,2,BOB,PFEIFFER,BOB.PFEIFFER@sakilacustomer.org,570,1,14-02-2006 22:04,15-02-2006 04:57,BOB PFEIFFER,Active,sakilacustomer.org
565,2,JAIME,NETTLES,JAIME.NETTLES@sakilacustomer.org,571,1,14-02-2006 22:04,15-02-2006 04:57,JAIME NETTLES,Active,sakilacustomer.org
566,1,CASEY,MENA,CASEY.MENA@sakilacustomer.org,572,1,14-02-2006 22:04,15-02-2006 04:57,CASEY MENA,Active,sakilacustomer.org
567,2,ALFREDO,MCADAMS,ALFREDO.MCADAMS@sakilacustomer.org,573,1,14-02-2006 22:04,15-02-2006 04:57,ALFREDO MCADAMS,Active,sakilacustomer.org
568,2,ALBERTO,HENNING,ALBERTO.HENNING@sakilacustomer.org,574,1,14-02-2006 22:04,15-02-2006 04:57,ALBERTO HENNING,Active,sakilacustomer.org
569,2,DAVE,GARDINER,DAVE.GARDINER@sakilacustomer.org,575,1,14-02-2006 22:04,15-02-2006 04:57,DAVE GARDINER,Active,sakilacustomer.org
570,2,IVAN,CROMWELL,IVAN.CROMWELL@sakilacustomer.org,576,1,14-02-2006 22:04,15-02-2006 04:57,IVAN CROMWELL,Active,sakilacustomer.org
571,2,JOHNNIE,CHISHOLM,JOHNNIE.CHISHOLM@sakilacustomer.org,577,1,14-02-2006 22:04,15-02-2006 04:57,JOHNNIE CHISHOLM,Active,sakilacustomer.org
572,1,SIDNEY,BURLESON,SIDNEY.BURLESON@sakilacustomer.org,578,1,14-02-2006 22:04,15-02-2006 04:57,SIDNEY BURLESON,Active,sakilacustomer.org
573,1,BYRON,BOX,BYRON.BOX@sakilacustomer.org,579,1,14-02-2006 22:04,15-02-2006 04:57,BYRON BOX,Active,sakilacustomer.org
574,2,JULIAN,VEST,JULIAN.VEST@sakilacustomer.org,580,1,14-02-2006 22:04,15-02-2006 04:57,JULIAN VEST,Active,sakilacustomer.org
575,2,ISAAC,OGLESBY,ISAAC.OGLESBY@sakilacustomer.org,581,1,14-02-2006 22:04,15-02-2006 04:57,ISAAC OGLESBY,Active,sakilacustomer.org
576,2,MORRIS,MCCARTER,MORRIS.MCCARTER@sakilacustomer.org,582,1,14-02-2006 22:04,15-02-2006 04:57,MORRIS MCCARTER,Active,sakilacustomer.org
577,2,CLIFTON,MALCOLM,CLIFTON.MALCOLM@sakilacustomer.org,583,1,14-02-2006 22:04,15-02-2006 04:57,CLIFTON MALCOLM,Active,sakilacustomer.org
578,2,WILLARD,LUMPKIN,WILLARD.LUMPKIN@sakilacustomer.org,584,1,14-02-2006 22:04,15-02-2006 04:57,WILLARD LUMPKIN,Active,sakilacustomer.org
579,2,DARYL,LARUE,DARYL.LARUE@sakilacustomer.org,585,1,14-02-2006 22:04,15-02-2006 04:57,DARYL LARUE,Active,sakilacustomer.org
580,1,ROSS,GREY,ROSS.GREY@sakilacustomer.org,586,1,14-02-2006 22:04,15-02-2006 04:57,ROSS GREY,Active,sakilacustomer.org
581,1,VIRGIL,WOFFORD,VIRGIL.WOFFORD@sakilacustomer.org,587,1,14-02-2006 22:04,15-02-2006 04:57,VIRGIL WOFFORD,Active,sakilacustomer.org
582,2,ANDY,VANHORN,ANDY.VANHORN@sakilacustomer.org,588,1,14-02-2006 22:04,15-02-2006 04:57,ANDY VANHORN,Active,sakilacustomer.org
583,1,MARSHALL,THORN,MARSHALL.THORN@sakilacustomer.org,589,1,14-02-2006 22:04,15-02-2006 04:57,MARSHALL THORN,Active,sakilacustomer.org
584,2,SALVADOR,TEEL,SALVADOR.TEEL@sakilacustomer.org,590,1,14-02-2006 22:04,15-02-2006 04:57,SALVADOR TEEL,Active,sakilacustomer.org
585,1,PERRY,SWAFFORD,PERRY.SWAFFORD@sakilacustomer.org,591,1,14-02-2006 22:04,15-02-2006 04:57,PERRY SWAFFORD,Active,sakilacustomer.org
586,1,KIRK,STCLAIR,KIRK.STCLAIR@sakilacustomer.org,592,1,14-02-2006 22:04,15-02-2006 04:57,KIRK STCLAIR,Active,sakilacustomer.org
587,1,SERGIO,STANFIELD,SERGIO.STANFIELD@sakilacustomer.org,593,1,14-02-2006 22:04,15-02-2006 04:57,SERGIO STANFIELD,Active,sakilacustomer.org
588,1,MARION,OCAMPO,MARION.OCAMPO@sakilacustomer.org,594,1,14-02-2006 22:04,15-02-2006 04:57,MARION OCAMPO,Active,sakilacustomer.org
589,1,TRACY,HERRMANN,TRACY.HERRMANN@sakilacustomer.org,595,1,14-02-2006 22:04,15-02-2006 04:57,TRACY HERRMANN,Active,sakilacustomer.org
590,2,SETH,HANNON,SETH.HANNON@sakilacustomer.org,596,1,14-02-2006 22:04,15-02-2006 04:57,SETH HANNON,Active,sakilacustomer.org
591,1,KENT,ARSENAULT,KENT.ARSENAULT@sakilacustomer.org,597,1,14-02-2006 22:04,15-02-2006 04:57,KENT ARSENAULT,Active,sakilacustomer.org
592,1,TERRANCE,ROUSH,TERRANCE.ROUSH@sakilacustomer.org,598,0,14-02-2006 22:04,15-02-2006 04:57,TERRANCE ROUSH,Inactive,sakilacustomer.org
593,2,RENE,MCALISTER,RENE.MCALISTER@sakilacustomer.org,599,1,14-02-2006 22:04,15-02-2006 04:57,RENE MCALISTER,Active,sakilacustomer.org
594,1,EDUARDO,HIATT,EDUARDO.HIATT@sakilacustomer.org,600,1,14-02-2006 22:04,15-02-2006 04:57,EDUARDO HIATT,Active,sakilacustomer.org
595,1,TERRENCE,GUNDERSON,TERRENCE.GUNDERSON@sakilacustomer.org,601,1,14-02-2006 22:04,15-02-2006 04:57,TERRENCE GUNDERSON,Active,sakilacustomer.org
596,1,ENRIQUE,FORSYTHE,ENRIQUE.FORSYTHE@sakilacustomer.org,602,1,14-02-2006 22:04,15-02-2006 04:57,ENRIQUE FORSYTHE,Active,sakilacustomer.org
597,1,FREDDIE,DUGGAN,FREDDIE.DUGGAN@sakilacustomer.org,603,1,14-02-2006 22:04,15-02-2006 04:57,FREDDIE DUGGAN,Active,sakilacustomer.org
598,1,WADE,DELVALLE,WADE.DELVALLE@sakilacustomer.org,604,1,14-02-2006 22:04,15-02-2006 04:57,WADE DELVALLE,Active,sakilacustomer.org
599,2,AUSTIN,CINTRON,AUSTIN.CINTRON@sakilacustomer.org,605,1,14-02-2006 22:04,15-02-2006 04:57,AUSTIN CINTRON,Active,sakilacustomer.org
